run,param,index,mod,value,notes
327,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
327,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
327,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
327,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
327,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.125,
327,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
327,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
327,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
327,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.25,
327,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
327,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
327,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
327,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.375,
327,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
327,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
327,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
327,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0.5,
327,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
327,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,TechInputSplit,ON|2021|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechInputSplit,ON|2025|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechInputSplit,ON|2030|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechInputSplit,ON|2035|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechInputSplit,ON|2040|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechInputSplit,ON|2045|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechInputSplit,ON|2050|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2021|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2025|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2030|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2035|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2040|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2045|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,TechOutputSplit,ON|2050|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
328,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
328,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
328,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
328,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.9,
328,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.9,
328,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.9,
328,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.9,
328,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.9,
328,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.9,
328,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
328,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
328,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
328,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
328,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
328,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
328,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.125,
328,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
328,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.25,
328,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
328,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.375,
328,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
328,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
328,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
328,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0.5,
328,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
328,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
328,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
328,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.125,
328,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.25,
328,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.375,
328,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
328,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
328,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
328,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0.5,
328,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
328,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,TechInputSplit,ON|2021|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechInputSplit,ON|2025|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechInputSplit,ON|2030|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechInputSplit,ON|2035|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechInputSplit,ON|2040|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechInputSplit,ON|2045|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechInputSplit,ON|2050|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2021|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2025|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2030|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2035|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2040|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2045|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,TechOutputSplit,ON|2050|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
329,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
329,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
329,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
329,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,1,
329,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,1,
329,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,1,
329,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,1,
329,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,1,
329,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,1,
329,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
329,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
329,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
329,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
329,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
329,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
329,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.125,
329,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
329,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.25,
329,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
329,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.375,
329,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
329,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
329,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
329,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0.5,
329,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
329,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
329,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
329,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.125,
329,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.25,
329,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.375,
329,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
329,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
329,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
329,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,0.5,
329,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
329,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,TechInputSplit,ON|2021|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechInputSplit,ON|2025|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechInputSplit,ON|2030|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechInputSplit,ON|2035|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechInputSplit,ON|2040|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechInputSplit,ON|2045|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechInputSplit,ON|2050|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2021|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2025|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2030|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2035|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2040|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2045|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,TechOutputSplit,ON|2050|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
330,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
330,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
330,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
330,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.1,
330,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.1,
330,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.1,
330,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.1,
330,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.1,
330,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.1,
330,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
330,MinCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
330,MinCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
330,MinCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
330,MinCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
330,MinCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
330,MinCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.25,
330,MinCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
330,MinCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.5,
330,MinCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
330,MinCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.75,
330,MinCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
330,MinCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
330,MinCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
330,MinCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,1,
330,MinCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2021|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2021|F_H2_ELEC-SOL,s,0,
330,MaxCapacityGroup,ON|2021|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2025|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2025|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2025|F_H2_ELEC-SOL,s,0,
330,MaxCapacityGroup,ON|2025|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2030|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2030|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2030|F_H2_ELEC-SOL,s,0,
330,MaxCapacityGroup,ON|2030|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2035|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2035|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2035|F_H2_ELEC-SOL,s,0.25,
330,MaxCapacityGroup,ON|2035|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2040|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2040|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2040|F_H2_ELEC-SOL,s,0.5,
330,MaxCapacityGroup,ON|2040|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2045|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2045|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2045|F_H2_ELEC-SOL,s,0.75,
330,MaxCapacityGroup,ON|2045|F_H2_ELEC-WND,s,0,
330,MaxCapacityGroup,ON|2050|F_H2_ELEC-ANY,s,0,
330,MaxCapacityGroup,ON|2050|F_H2_ELEC-GRID,s,0,
330,MaxCapacityGroup,ON|2050|F_H2_ELEC-SOL,s,1,
330,MaxCapacityGroup,ON|2050|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-GRID,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-SOL,s,100,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
330,MaxCapacity,ON|*|F_H2_ELEC-WND,s,0,
331,TechInputSplit,ON|2021|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechInputSplit,ON|2025|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechInputSplit,ON|2030|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechInputSplit,ON|2035|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechInputSplit,ON|2040|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechInputSplit,ON|2045|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechInputSplit,ON|2050|F_H2_ELEC-SOL|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2021|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2025|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2030|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2035|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2040|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2045|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,TechOutputSplit,ON|2050|F_SOL_PV-H2|F_elcg_sol_h2,s,1,
331,Efficiency,ON|*|F_H2_ELEC-GRID|*|*,s,0.7,
331,Efficiency,ON|*|F_H2_ELEC-SOL|*|*,s,0.7,
331,Efficiency,ON|*|F_H2_ELEC-WND|*|*,s,0.7,
331,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.2,
331,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.2,
331,MinAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.2,
331,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-GRID|*,s,0.2,
331,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-SOL|*,s,0.2,
331,MaxAnnualCapacityFactor,ON|*|F_H2_ELEC-WND|*,s,0.2,
331,MinCapacityGroup,ON|2021|F_H2_ELEC-ANY,s,0,
